,time,ppg,ppg2,acc_x,acc_y,acc_z,hr_quality,reference_hr,estimated_hr,sampled_estimated_hr,hr_online
2140,85.60000000000001,1145677.2146291677,547885.2824470357,597.0613860375811,112.57151555869748,534.2854533239075,36.0,84.72440320000001,93.62132,,95.0
2141,85.64,1142961.682181244,527548.4138510022,658.2259958914426,147.24030366036445,453.567488421316,36.0,84.7300096,93.62132,,95.0
2142,85.68,1164529.1640056996,527837.6374894483,1194.1895892587427,531.8794515884086,538.0043833206778,36.0,84.73606912,93.62132,,95.0
2143,85.72,1218159.9788018973,551034.5311679597,1082.9604266520591,767.8358568397988,660.3282863204023,36.0,84.74257408,93.62132,,95.0
2144,85.76,1293460.4156474683,588644.3033804966,1005.8043230367397,756.2386605394848,683.0930899499576,36.0,84.7495168,93.62132,,95.0
2145,85.8,1355402.7609255763,619178.4405940374,819.9579597063312,772.6757051790387,604.9401377216152,36.0,84.75688960000001,93.63427,,95.0
2146,85.84,1396233.2905876802,658233.6562697652,396.55452040776817,423.2298327669887,280.64207086407066,36.0,84.7646848,93.63427,,95.0
2147,85.88,1424667.939923601,697780.472717976,469.18775279242305,323.1039759636107,-152.50010643891497,36.0,84.77289472,93.63427,,95.0
2148,85.92,351435.68874060916,729450.3740238476,696.5691321005015,152.40255685157427,-246.30648496923925,36.0,84.78151168,93.63427,,95.0
2149,85.96000000000001,178053.11143924136,749954.3584905065,860.1988724123315,268.0740897222411,240.52642697381864,36.0,84.79052799999998,93.63427,,95.0
2150,86.0,37878.94467623098,758513.4698994858,1063.8446302186962,343.9421171402986,779.5887270494899,36.0,84.799936,93.63427,,95.0
2151,86.04,15540.649297710606,767529.5578819043,669.2898637864688,108.76870670102684,385.2898637864688,36.0,84.80972799999999,93.63427,,95.0
2152,86.08,-25470.436598971704,774122.0451051628,970.4811570602615,147.80015224477125,292.4596498370261,36.0,84.8198912,93.63427,,95.0
2153,86.12,-31033.5766104609,778363.2483935447,741.7373520513286,16.9884934085145,426.98155224577295,36.0,84.83041279999999,93.63427,,95.0
2154,86.16,-25062.627591774344,784493.4937474753,878.6021306244387,265.4838351239897,206.23659100089807,36.0,84.84128,93.63427,,95.0
2155,86.2,-46135.894630914525,771122.7662366385,1523.8624035959192,295.6505326697634,-431.9622514045583,36.0,84.85248000000001,93.651,,95.0
2156,86.24,-71396.59537719908,762349.520809767,1587.2453657439569,880.0224378646874,-1000.3458525458487,36.0,84.864,93.651,,95.0
2157,86.28,-109611.08248176306,762057.8233793417,1552.5742466457903,821.0846881087149,-1169.383987502511,36.0,84.87582719999999,93.651,,95.0
2158,86.32000000000001,-113954.47394675972,774672.0033336129,957.3320317204672,1016.9099232713685,-396.1749023108081,36.0,84.88794879999999,93.651,,95.0
2159,86.36,-114014.95972664758,784752.9014837064,477.6656045826801,490.87380515551513,-434.95289283687634,36.0,84.900352,93.651,,95.0
2160,86.4,-108064.44951688181,797266.910409436,2.440823477275103,100.51058720416546,-21.300229315892125,36.0,84.913024,93.651,,95.0
2161,86.44,-116681.03078911328,803594.5599269562,-62.63281571973948,275.4101670591254,401.64846187802755,36.0,84.92595200000001,93.651,,95.97558599499534
2162,86.48,-176885.06315403333,785891.7839202227,6.115826210536213,470.87086023979305,353.57014482455315,36.0,84.93912319999998,93.651,,96.0
2163,86.52,-241397.06973594325,752132.4186669269,89.59378978950248,584.7917197193366,-289.0940626318052,36.0,84.95252479999998,93.651,,96.0
2164,86.56,-358440.5494469545,641644.8053360517,1460.0281250817955,727.5156161556505,-1524.8862075798406,36.0,84.966144,93.651,,96.0
2165,86.60000000000001,-484224.50949311623,470682.4464590501,1832.5631652378238,987.1196341846631,-1737.9452051259068,36.0,84.97996800000001,93.665215,,96.0
2166,86.64,-536910.4319499952,374350.39089281263,1755.256786167213,907.256786167213,-1446.903153690235,36.0,84.99398400000001,93.665215,,96.0
2167,86.68,-488745.2243518594,390645.42152884323,388.585044674717,434.1225295206653,-380.70141875952686,36.0,85.00817919999999,93.665215,,96.0
2168,86.72,-554354.5240962665,253339.92399942648,1074.1456801333866,-137.60926010003993,-247.73178998332668,36.0,85.0225408,93.665215,,96.0
2169,86.76,-570621.5728999733,216817.68450456936,111.58290698002497,-386.07184744470476,-355.1200606084142,36.0,85.037056,93.665215,,96.0
2170,86.8,-136816.024523161,229210.03152654305,-180.7835360727296,-476.3762193465742,83.98292591440963,36.0,85.05171200000002,93.665215,,96.0
2171,86.84,-59598.70232425466,222114.5393315112,281.03689636223214,-186.25934661377516,-174.48139866486247,36.0,85.06649600000001,93.665215,,96.0
2172,86.88,17991.405389611085,270176.2973558643,182.1572584397722,166.8751249643836,-271.7668848226566,36.0,85.08139520000002,93.665215,,96.0
2173,86.92,-33514.70673452052,213185.4565617736,1269.751230605661,404.26934505252893,-557.033302308399,36.0,85.09639680000002,93.665215,,96.0
2174,86.96000000000001,-36313.17114185625,139864.955945207,2138.581185526318,764.474154525333,-1098.498994337188,36.0,85.11148800000001,93.665215,,96.0
2175,87.0,-56588.539591768254,101550.16546817907,2547.219511436253,780.216463422539,-753.429878831364,37.0,85.12665600000001,93.671684,,96.0
2176,87.04,69975.15608255945,203052.95351733943,852.1898134760984,617.8465098449939,-38.13390259253197,37.0,85.14188800000001,93.671684,,96.0
2177,87.08,163875.8881054097,284573.6371915357,-275.7309346355197,457.45133314183533,267.4601670017882,37.0,85.15717632000002,93.671684,,96.0
2178,87.12,64971.62507872762,182625.37305018387,-223.54010687124975,98.62032061374924,88.64792120338666,37.0,85.17251328000002,93.671684,,96.0
2179,87.16,8099.716358622471,135844.3003126334,-73.50665681251385,203.49404390459284,-283.9831827894387,37.0,85.18789120000001,93.671684,,96.0
2180,87.2,-12921.825513938264,131564.86403384307,-78.94874521552836,578.244257780445,-248.20501913788655,37.0,85.20330240000001,93.671684,,96.0
2181,87.24,-30153.83649572662,112000.71084800156,348.60517412786976,767.9880666228371,-217.91098940091229,37.0,85.21873920000002,93.671684,,96.0
2182,87.28,-42770.04131606069,47814.730126082395,1436.4367380389165,1282.1794353354005,-699.580196989645,37.0,85.23419392000001,93.671684,,96.0
2183,87.32000000000001,-40367.43114177641,-23585.504838596054,2629.870523135715,1709.8546830975001,-691.4451790745715,37.0,85.24965888000001,93.671684,,96.0
2184,87.36,-46499.20552667127,-27729.118236564427,2256.811203418076,984.5603669136083,-750.9533027571993,37.0,85.2651264,93.671684,,96.0
2185,87.4,-54528.408203038314,24478.975230549884,702.1150717520277,-43.60547737461968,-438.3890417777966,37.0,85.28058880000002,93.67288,,96.0
2186,87.44,-47140.62042852889,60886.24157600206,152.11332916886596,-415.1917130057356,-220.32950536331327,37.0,85.29603840000001,93.67288,,96.0
2187,87.48,-47029.65302768522,55540.49499460919,149.08602732583267,-598.0776861123117,34.954641797680466,37.0,85.31146752000001,93.67288,,96.0
2188,87.52,-43686.89443657224,51648.53638436134,45.679026105451086,-194.04858538004908,301.6381121011992,37.0,85.32686848000002,93.67288,,96.0
2189,87.56,-44898.33126859332,68604.05720548809,855.6250401080698,158.67747075577688,-934.7098830231075,37.0,85.34223360000003,93.67288,,96.0
2190,87.60000000000001,-79803.37526675992,48841.523334208556,2296.8438326441533,877.7205464431684,-1603.0465741424255,37.0,85.35755520000002,93.67288,,96.0
2191,87.64,-99937.73254518399,52585.3159355447,2180.337060708629,641.7055299825915,-1586.8000610803522,37.0,85.37282560000003,93.67288,,96.0
2192,87.68,-85014.41444604304,80577.70900316123,1210.8594080103505,677.432810214668,-1103.7945478821382,37.0,85.38803712000004,93.67288,,96.0
2193,87.72,40621.143180341955,162580.01035075425,449.42467066471113,702.113460036285,-657.5038792017295,37.0,85.40318208000004,93.67288,,96.0
2194,87.76,138287.07725417623,207584.92820536776,-769.6244909924947,617.2358874722646,436.01486439879204,37.0,85.41825280000003,93.67288,,96.0
2195,87.8,169764.82734764958,240430.0711689561,-196.14246729075273,352.0109594696552,342.48767168690625,37.0,85.43324160000002,93.67568,,96.0
2196,87.84,160606.15295257466,257410.24265230892,-534.1121942041124,190.76390273432906,143.5521955130304,37.0,85.44814080000003,93.67568,,96.0
2197,87.88,161844.66508945051,336590.62172877276,841.1912972254445,434.39841767735356,-371.26363388159433,37.0,85.46294272000003,93.67568,,96.0
2198,87.92,156057.43815520444,398226.83226629905,1089.9510736850411,721.8532210551231,-932.9625578996161,37.0,85.47763968000002,93.67568,,96.0
2199,87.96000000000001,201025.4511612606,466339.3265587039,1064.2837139306366,916.2949159190716,-1842.0476084508489,37.0,85.49222400000001,93.67568,,96.0
2200,88.0,218582.7128442122,503241.77221116325,1598.2178205757402,982.3366335595008,-1872.7128714469218,37.0,85.50668800000003,93.67568,,96.0
2201,88.04,234486.33596758265,515594.3519803385,633.9200023145277,430.33600125303735,-709.6000025938672,37.0,85.52102400000001,93.67568,,96.0
2202,88.08,285717.1992182961,533324.6474567744,330.3257886629838,-114.94580243184015,-99.68731254797717,37.0,85.53522176000001,93.67568,,96.0
2203,88.12,368531.4741954068,554044.9783750183,-384.8077914315634,-536.5428302347932,172.08401778517248,37.0,85.54927104000004,93.67568,,96.0
2204,88.16,429848.0754324832,576759.1951369358,-140.63841539512322,-471.03609781730466,-347.1689011974305,37.0,85.5631616,93.67568,,96.0
2205,88.2,477591.65131384286,593972.9896248047,276.9265390764171,-273.0549053587388,-595.9087448473665,37.0,85.57688320000003,93.683174,,96.0
2206,88.24,514444.56808698166,604281.5571804025,713.8605775060174,-118.21053302070322,-479.68706272508456,37.0,85.5904256,93.683174,,96.0
2207,88.28,566859.5714577568,643423.2853316198,383.237748217365,889.8883386771428,-1967.5684592574155,37.0,85.60377856,93.683174,,96.0
2208,88.32000000000001,598028.8810714255,681647.4009605083,1458.9253287042993,1367.0889862827553,-2644.7473561387887,37.0,85.61693184000002,93.683174,,96.0
2209,88.36,613636.8452690194,683525.3076779244,1195.8476722188736,1506.5037440838153,-1587.6650254202941,37.0,85.62987520000001,93.683174,,96.0
2210,88.4,630274.2310395917,688098.2855939162,385.1820276204812,613.3977172509096,-117.41051329153697,37.0,85.64259840000001,93.683174,,96.0
2211,88.44,602777.6152707259,671449.3373442049,-26.12983937038331,-37.06065380019447,360.79670917443076,37.0,85.65509120000002,93.683174,,96.0
2212,88.48,601543.1496500344,660752.4316535997,-258.5385851181959,270.89484320810993,62.012593949974246,37.0,85.66734336,93.683174,,96.0
2213,88.52,619096.5462207721,663323.8350557882,-198.3873269416318,687.0040509619971,-105.73916195869808,37.0,85.67934464,93.683174,,96.0
2214,88.56,591049.0262714955,646237.6079012434,187.48709737991254,479.14345834950683,-488.6077066876919,37.0,85.69108480000001,93.683174,,96.0
2215,88.60000000000001,364340.9594236161,534815.8906653016,676.7671222829201,1001.9726014134546,-644.0438353913742,37.0,85.70255360000002,93.69276,,96.0
2216,88.64,123232.00449857372,342143.3333786606,1835.6083992692434,1732.1483090065385,-1367.971505184696,37.0,85.7137408,93.69276,,96.0
2217,88.68,23840.248201559327,182423.22274598407,2573.289266987363,1126.1885382693897,-1320.6470735655507,37.0,85.72463616,93.69276,,96.0
2218,88.72,-4499.10788318354,106018.86373247503,1119.3253268533786,-85.17779210311824,-362.79519611202727,37.0,85.73522944,93.69276,,96.0
2219,88.76,-20799.755950225634,99016.30821328967,-85.14155029697133,-730.6944281447061,20.560730070193245,37.0,85.74551040000001,93.69276,,96.0
2220,88.8,-25874.566456984092,118552.02221063597,-116.4634149568837,-717.1243904698185,-343.221340503271,37.0,85.75546880000003,93.69276,,96.0
2221,88.84,-24446.51538099429,140339.03959123758,59.9555889911978,-554.7979927417443,-567.9555889911978,37.0,85.76509440000001,93.69276,,96.0
2222,88.88,-16265.37095553559,172268.65284861068,411.41398246980134,-63.09240019966063,-562.311043492729,37.0,85.77437696,93.69276,,96.0
2223,88.92,-419.10053719667485,204074.54433859658,1231.800637931744,538.3783079803399,-616.5150950565105,37.0,85.78330624000002,93.69276,,96.0
2224,88.96000000000001,-9874.427894621656,187449.7763562935,1533.4453532331343,709.6978249176374,-1622.9206363881042,37.0,85.79187200000003,93.69276,,96.0
2225,89.0,-31299.897135939067,151067.54844033922,1828.0152316541048,1432.4965710211418,-1461.751714489429,37.0,85.80006400000003,93.703636,,96.0
2226,89.04,-52670.99374724836,107216.42864496872,1840.0102284074374,1538.6751903395311,-802.1508690097016,37.0,85.80787200000002,93.703636,,96.0
2227,89.08,-44396.15539809446,127071.95685650293,229.33715545958626,757.2687909171859,336.783181066197,37.0,85.81529344000003,93.703636,,96.0
2228,89.12,57672.23086805431,213342.7131365056,-1322.7555525640373,59.564445762329456,189.23555642067026,37.0,85.82232576000004,93.703636,,96.0
2229,89.16,60956.55931171897,238617.66463645885,-809.1075817852804,609.1141536333789,-198.02922297585496,37.0,85.82896640000003,93.703636,,96.0
2230,89.2,62003.17363664415,253855.19768218265,-285.2094449121718,1292.1858326317424,-151.86473751830766,37.0,85.83521280000001,93.703636,,96.0
2231,89.24,64077.67567466565,255214.19988192417,574.697593202511,1381.690837203277,141.6689186664114,37.0,85.84106240000003,93.703636,,96.0
2232,89.28,26198.713361480448,213563.81944710485,2174.584733708796,1943.640272778949,52.347905924550844,37.0,85.84651264000001,93.703636,,96.0
2233,89.32000000000001,-3459.7119106933387,167523.2061798882,2442.1959209658057,1603.4157697960304,291.55275427415125,37.0,85.85156096,93.703636,,96.0
2234,89.36,-11878.975515977614,141520.06689348177,1877.505024209233,616.0697738864833,84.5377175597477,37.0,85.8562048,93.703636,,96.0
2235,89.4,-5332.04038397978,125832.40993008667,961.2228504110635,-312.9468374811595,-233.08392929023034,38.0,85.8604416,93.717384,,96.0
2236,89.44,31841.227969153188,130160.13789566836,312.39153201472914,-824.2117889336022,-204.32341225276173,38.0,85.86426880000002,93.717384,,96.0
2237,89.48,96506.10564236189,154350.9475842101,35.63080711923598,-852.1940944982265,78.26739660272858,38.0,85.86768384000001,93.717384,,96.0
2238,89.52,160674.5509153872,183856.65178985143,-149.36542233037113,-794.7752019416623,207.83719708750652,38.0,85.87068416000001,93.717384,,96.0
2239,89.56,186219.92580644623,205142.99332966574,215.0932917689189,-462.15057115409763,423.54664588445945,38.0,85.87326720000002,93.717384,,96.0
2240,89.60000000000001,186661.10830873981,213605.54332397878,1583.3017484922038,-229.90281836458135,760.9322155664099,38.0,85.87543040000001,93.717384,,96.0
2241,89.64,118769.95036859173,157164.87271862387,3890.2068746900086,1702.9766770730098,607.9318118325833,38.0,85.8771712,93.717384,,96.80024352916935
2242,89.68,116031.07932445881,135076.68992065144,2925.4138041860897,2006.7487589997004,277.3659108297024,38.0,85.87848704,93.717384,,97.0
2243,89.72,141951.10621372933,166120.52058537217,1164.57071892992,1193.4602150595897,7.40493201964523,38.0,85.87937536,93.717384,,97.0
2244,89.76,171515.07838635112,186470.59805167292,-299.74830766029004,561.1532431247572,-351.8842001233471,38.0,85.8798336,93.717384,,97.0
2245,89.8,213853.55512401313,202360.99021838827,-1563.2785961179452,330.8399089079092,-498.4962679171326,38.0,85.87985920000001,93.73585,,97.0
2246,89.84,234767.21640892266,218637.75004277812,-1557.957504481667,719.8994205293772,-408.65729099249006,38.0,85.87944960000003,93.73585,,97.0
2247,89.88,238759.01474240283,228576.79864273572,-939.978188777097,888.6919115058175,-405.1964051136967,38.0,85.87860224000005,93.73585,,97.0
2248,89.92,200701.26019085705,204251.31541021392,1782.9747269483823,1798.9607282686452,354.21199192122594,38.0,85.87731456000003,93.73585,,97.0
2249,89.96000000000001,166512.78772363105,170584.82194273322,2638.3653918394857,2166.1718808695823,911.7199686288108,38.0,85.87558400000002,93.73585,,97.0
2250,90.0,154752.28768482356,176301.58900694977,2461.36986358525,1862.6849323886715,983.0136986954572,38.0,85.87340800000003,93.73585,,97.0
2251,90.04,150856.84049345437,153704.1768725637,1783.5660290146527,451.0728801676671,459.19172129511287,38.0,85.87078400000003,93.73585,,97.0
2252,90.08,178908.41281082126,143138.50529373082,558.2796067247295,-523.3965559234532,355.47954291672715,38.0,85.86771968000004,93.73585,,97.0
2253,90.12,221974.574915752,143624.0175001771,5.193425319782676,-875.5898929808964,290.5905633703033,38.0,85.86422272000003,93.73585,,97.0
2254,90.16,249529.75209401644,145886.7400407629,-92.70994662149027,-844.6039301524703,153.7164968756075,38.0,85.86030080000005,93.73585,,97.0
2255,90.2,258842.04656423995,147089.61369689327,87.84657484329273,-699.901370182157,230.8602736780088,38.0,85.85596160000006,93.75612,,97.0
2256,90.24,246429.56856002947,146341.90618211965,914.4362840942778,-240.41351711151265,386.7786906923152,38.0,85.85121280000006,93.75612,,97.0
2257,90.28,189573.53732314575,126963.30186375513,3058.571083994195,791.2347272087941,843.4683309410332,38.0,85.84606208000005,93.75612,,97.0
2258,90.32000000000001,185367.1225250102,106716.44950592068,3405.9017357989533,2285.9641976438156,630.1153129420868,38.0,85.84051712000006,93.75612,,97.0
2259,90.36,191277.05067899844,110660.67029696812,1956.7642046185933,1991.5948876564362,183.23360822407625,38.0,85.83458560000005,93.75612,,97.0
2260,90.4,186382.0236251655,117665.33174754579,398.05879969389844,1012.1748687939524,-90.91850678392339,38.0,85.82827520000004,93.75612,,97.0
2261,90.44,202006.164031959,123179.47438758671,-646.818384743263,347.43720053165833,-364.8711105121506,38.0,85.82159360000004,93.75612,,97.0
2262,90.48,220059.0174832502,134020.04935720316,-1281.458277625522,402.130448835094,-375.64112735393843,38.0,85.81454848000003,93.75612,,97.0
2263,90.52,224820.05467081687,148026.82532790286,-1208.3992699730343,641.5136677042171,-340.95646883862565,38.0,85.80714752000002,93.75612,,97.0
2264,90.56,221971.3143463454,158330.88957066025,-789.1495900023474,792.9603650421132,-431.9590864950845,38.0,85.79939840000002,93.75612,,97.0
2265,90.60000000000001,194187.38925865135,143349.49524918947,1367.8708245500027,1502.9599372035932,328.6184288940626,38.0,85.79130880000002,93.7693,,97.0
2266,90.64,169109.50104883517,117742.36522963521,2673.2317791197397,2405.8859037732427,944.8701360242007,38.0,85.78288640000001,93.7693,,97.0
2267,90.68,155432.4875112717,113264.3510439102,2649.2269108477794,1851.44182865587,811.3960433172309,38.0,85.77413888,93.7693,,97.0
2268,90.72,160996.4680650068,96705.22661332691,1684.7034906494825,281.73197618950803,297.1721565554547,38.0,85.76507392,93.7693,,97.0
2269,90.76,193991.31489340684,100391.64581758088,341.7899572197887,-570.90958792951,85.94739743318732,38.0,85.7556992,93.7693,,97.0
2270,90.8,222596.89408529009,106259.60517221122,20.207159053798136,-821.0443256660354,69.89428787383974,38.0,85.74602240000002,93.7693,,97.0
2271,90.84,245880.03559626493,111656.31523481122,-116.89029660083281,-792.375445734247,145.50495028886192,38.0,85.73605119999999,93.7693,,97.0
2272,90.88,257010.16424434358,114252.107799575,191.17006741948,-592.2725480228322,368.2289880411706,38.0,85.72579327999998,93.7693,,97.0
2273,90.92,253716.2345309093,112751.12469678372,677.3458025046004,-405.3510437587337,445.84042648767934,38.0,85.71525632,93.7693,,97.0
2274,90.96000000000001,208597.40764726375,97078.6962801091,2518.0879159443994,417.84237403263137,847.1176226309757,38.0,85.704448,93.7693,,97.0
2275,91.0,194468.94519981396,78310.60277718646,3466.739725144033,2070.027393388331,984.3835616768586,37.0,85.693376,93.785866,,97.0
2276,91.04,192498.35209300593,84141.76788393184,2249.8084665168544,2222.2343998147653,447.4810365273347,37.0,85.682048,93.785866,,97.0
2277,91.08,185618.94100682778,91671.54771302691,594.124359718553,1238.3033687595366,44.84277284780896,37.0,85.67047168,93.785866,,97.0
2278,91.12,190993.45556408213,90767.11787547142,-521.2646555998554,517.823684541965,-293.8251438443882,37.0,85.65865472000002,93.785866,,97.0
2279,91.16,206985.00388939987,99042.68015628282,-1320.169130873553,398.4065752432227,-545.0951593872982,37.0,85.6466048,93.785866,,97.0
2280,91.2,216253.55417374297,115607.96571591293,-1317.7077631776192,626.2922368223808,-526.8547947439429,37.0,85.63432960000002,93.785866,,97.0
2281,91.24,215108.7253089642,125538.97238527694,-716.2561477293791,788.9341658083247,-473.20469161234826,37.0,85.62183680000001,93.785866,,97.0
2282,91.28,194963.45192759045,118250.86334495389,1218.9050786789148,1325.574184218498,175.06849128742738,37.0,85.60913408,93.785866,,97.0
2283,91.32000000000001,182067.9711041282,106476.09507296872,2504.657424042902,2089.9976221290326,894.8609887558544,37.0,85.59622912,93.785866,,97.0
2284,91.36,172331.28842420102,99396.43644943983,2636.7115984884754,1797.6748873781034,1038.8259362056738,37.0,85.5831296,93.785866,,97.0
2285,91.4,173036.78065826988,86995.65239112041,1911.1586017022576,682.5272476984304,555.7899557060847,37.0,85.56984320000001,93.80556,,97.0
2286,91.44,191928.09895884382,84908.39999266312,686.948121584742,-195.3869292153172,202.88950541540584,37.0,85.55637760000002,93.80556,,97.0
2287,91.48,215166.33212939528,88292.06026706344,44.70721533391031,-696.036285294336,155.5752815248578,37.0,85.54274048000002,93.80556,,97.0
2288,91.52,237293.3478996536,92662.85916804397,-213.25662054790573,-786.5621918804569,325.61607257779144,37.0,85.52893952000001,93.80556,,97.0
2289,91.56,253992.21581154352,98588.98058071932,-174.4126735832159,-666.4126735832159,418.22891082458614,37.0,85.51498240000001,93.80556,,97.0
2290,91.60000000000001,249230.45238674013,95977.15115527053,528.3853861583422,-401.2048712805526,391.99573831198967,37.0,85.5008768,93.80556,,97.0
2291,91.64,199865.25438301734,72163.30411433126,2649.597437410322,308.6253862821892,778.8977765639622,37.0,85.48663040000001,93.80556,,97.68989345302049
2292,91.68,192132.03441725817,62265.37227755027,3290.388911440458,1734.2035608771005,935.2348515600625,37.0,85.47225088000002,93.80556,,98.0
2293,91.72,199739.08547374795,71937.6315686816,2352.2937012263083,1896.7130604507897,515.3453893676922,37.0,85.45774592000001,93.80556,,98.0
2294,91.76,198791.2825950028,86719.71287029581,860.6325699903543,1220.6027129059607,122.89413619223026,37.0,85.44312320000002,93.80556,,98.0
2295,91.8,206396.24548409856,96136.86193407273,-468.4426154536018,651.461797058673,-288.1838650917535,37.0,85.4283904,93.82821,,98.0
2296,91.84,216469.02643478208,102863.00869225948,-1215.908918213808,425.39080691373874,-617.954459106904,37.0,85.41355520000002,93.82821,,98.0
2297,91.88,220021.291026161,112818.53563476565,-1355.5062301077191,605.9173184575149,-579.4405487462572,37.0,85.39862528000002,93.82821,,98.0
2298,91.92,217859.18868344615,120273.45807065866,-784.0445679279223,761.9762555409784,-433.6379911344345,37.0,85.38360832000001,93.82821,,98.0
2299,91.96000000000001,204205.22666471024,114465.22125742094,1122.743391716562,1272.357652724107,208.0653142081992,37.0,85.36851200000001,93.82821,,98.0
2300,92.0,195022.62405841736,101793.08678590979,2689.701671881581,1977.3302877326714,1167.78995225963,37.0,85.353344,93.82821,,98.0
2301,92.04,191157.7649996751,100248.94754051388,2592.4013409079303,1831.2617363371805,1271.5601833498097,37.0,85.33811200000002,93.82821,,98.66797564479224
2302,92.08,199552.57331350684,94411.75149270373,1759.276285193299,722.2749762360775,653.8504204764588,37.0,85.32281856000002,93.82821,,99.0
2303,92.12,217666.0116475626,89318.39123744609,639.6120573769422,-220.55086606722807,214.15159875853058,37.0,85.30746624000001,93.82821,,99.0
2304,92.16,234708.54787302125,89555.11326425383,-38.05367777026163,-678.407554539305,125.29401369232852,37.0,85.2920576,93.82821,,99.0
2305,92.2,249068.64045821287,91617.68370888644,-211.5707761302386,-795.9141552260477,117.44779303193637,36.0,85.27659520000002,93.853775,,99.0
2306,92.24,257532.6769743076,92943.72919165435,-79.57211616267898,-713.2737902304898,172.44554014238594,36.0,85.26108160000001,93.853775,,99.0
2307,92.28,246836.82697118304,88482.79748656847,644.538733658678,-385.03177546692183,463.38753915532163,36.0,85.24551936000002,93.853775,,99.0
2308,92.32000000000001,208496.15864040336,74093.98633953072,2294.7930551562313,173.9492224293394,790.6133327219221,36.0,85.22991104000002,93.853775,,99.0
2309,92.36,202288.08087897347,63762.81973892287,3306.7399685447253,1692.5783824162213,1037.6647788306168,36.0,85.2142592,93.853775,,99.0
2310,92.4,207515.27805037773,72257.13655092109,2474.282930069944,2179.2000006884336,576.2146358926121,36.0,85.19856639999999,93.853775,,99.0
2311,92.44,202939.58425731127,83380.98976209383,952.1682769402805,1453.8673175670347,95.27251772200654,36.0,85.18283519999999,93.853775,,100.29265398820543
2312,92.48,207702.63656475884,83903.31415865663,-269.2711021077606,682.0447843672207,-234.7062292687328,36.0,85.16706815999999,93.853775,,101.0
2313,92.52,221111.35887313707,90012.97805786072,-1151.1919618251661,332.17315103746444,-632.1344283340184,36.0,85.15126783999999,93.853775,,101.0
2314,92.56,228039.16084697025,102890.94042797163,-1035.6152220017289,535.404078282722,-645.9046579876991,36.0,85.1354368,93.853775,,101.0
2315,92.60000000000001,226354.54090731434,109867.07950579246,-108.39969767456466,785.9710583080341,-267.18537799129933,36.0,85.11957759999999,93.881424,,101.0
2316,92.64,213320.99611126425,107387.35663307557,1940.7168286398303,1550.2300128842417,404.4579587704877,36.0,85.10369279999998,93.881424,,101.0
2317,92.68,200674.86232005022,103494.93916819194,2265.044815474399,2252.2835633719324,1294.6964793377765,36.0,85.08778495999998,93.881424,,101.0
2318,92.72,186367.16893173917,93401.10022819691,2204.521674550406,1507.2826230101066,1108.6168487001173,36.0,85.07185663999998,93.881424,,101.0
2319,92.76,184384.08387903267,78865.61384081638,1444.5628624437427,426.32833642551657,542.0237879215538,36.0,85.05591039999999,93.881424,,101.0
2320,92.8,201429.13414779113,71636.94044767221,355.84280454486,-289.3489704974626,226.64310794374185,36.0,85.03994879999998,93.881424,,101.0
2321,92.84,219883.58150534998,70613.98153836039,-36.455384370941104,-653.9199995616875,167.97538448051924,36.0,85.02397439999999,93.881424,,101.62461538250811
2322,92.88,235206.45451909158,74151.6995314663,-159.6678231702366,-694.6557078889516,157.14532736302147,36.0,85.00798975999999,93.881424,,102.0
2323,92.92,249488.6582357232,80961.73130830839,-165.8462101889709,-486.0273978925187,307.09479393888284,36.0,84.99199743999998,93.881424,,102.0
2324,92.96000000000001,249837.10070219598,83262.63732104718,712.6781387485263,-176.74906388077224,454.01602422818826,36.0,84.97599999999998,93.881424,,102.0
2325,93.0,218784.29385551126,72524.67659571194,2882.6270872186674,879.8295249521641,854.3318099808657,36.0,84.95999999999998,93.91175,,102.0
2326,93.04,206916.48409023636,65572.1428022189,3103.5063650212514,1981.5248688430365,850.0857238020164,36.0,84.94399999999999,93.91175,,102.0
2327,93.08,206815.15754686046,70418.96710551211,1819.2087698086211,1724.1852074976746,404.42849417246276,36.0,84.92800767999998,93.91175,,102.0
2328,93.12,202893.72326525042,78065.29497340629,501.1025771150495,950.2897195975834,-32.32999152149395,36.0,84.91203071999996,93.91175,,102.0
2329,93.16,207466.1729485321,81069.27805107002,-702.3763751237904,444.5669415013431,-381.2135153225023,36.0,84.89607679999997,93.91175,,102.0
2330,93.2,214993.80974246585,85361.79510737106,-1326.3024383723373,412.2341458926477,-615.2975605860717,36.0,84.88015359999999,93.91175,,102.0
2331,93.24,216123.27197454337,90582.27250834499,-994.9014160377444,604.4544482888377,-601.2364413689298,36.0,84.86426879999998,93.91175,,103.20504942543153
2332,93.28,208208.58933969674,96685.76491579182,74.04821646159098,913.4915060115187,-287.3172611794697,36.0,84.84843007999997,93.91175,,104.0
2333,93.32000000000001,193371.64378606807,97212.60641110892,1822.5614590394061,1557.6898763275183,470.1774369470048,36.0,84.83264511999997,93.91175,,104.0
2334,93.36,182830.49303216353,90106.08890152953,2411.2958791818,1850.6350723618336,1090.4048661161285,36.0,84.81692159999996,93.91175,,104.0
2335,93.4,175284.03593883518,81532.66851053826,2146.004262160402,1242.1175058981237,947.5007620941922,35.0,84.80126719999997,93.94546,,104.0
2336,93.44,176917.4265671038,72513.94520330502,1319.0048807655894,355.0500017404556,471.95487902513366,35.0,84.78568959999997,93.94546,,104.0
